"","room_typeHotel.room","room_typePrivate.room","room_typeShared.room","property_typeBoat","property_typeCamper.RV","property_typeCasa.particular","property_typeCastle","property_typeCave","property_typeCycladic.home","property_typeDome","property_typeEarthen.home","property_typeEntire.bungalow","property_typeEntire.cabin","property_typeEntire.chalet","property_typeEntire.condo","property_typeEntire.cottage","property_typeEntire.guest.suite","property_typeEntire.guesthouse","property_typeEntire.home","property_typeEntire.home.apt","property_typeEntire.loft","property_typeEntire.place","property_typeEntire.rental.unit","property_typeEntire.serviced.apartment","property_typeEntire.townhouse","property_typeEntire.vacation.home","property_typeEntire.villa","property_typeFarm.stay","property_typeHouseboat","property_typeHut","property_typeIsland","property_typeLighthouse","property_typePrivate.room","property_typePrivate.room.in.bed.and.breakfast","property_typePrivate.room.in.boat","property_typePrivate.room.in.bungalow","property_typePrivate.room.in.cabin","property_typePrivate.room.in.casa.particular","property_typePrivate.room.in.chalet","property_typePrivate.room.in.condo","property_typePrivate.room.in.cottage","property_typePrivate.room.in.earthen.home","property_typePrivate.room.in.farm.stay","property_typePrivate.room.in.guest.suite","property_typePrivate.room.in.guesthouse","property_typePrivate.room.in.home","property_typePrivate.room.in.hostel","property_typePrivate.room.in.houseboat","property_typePrivate.room.in.hut","property_typePrivate.room.in.loft","property_typePrivate.room.in.nature.lodge","property_typePrivate.room.in.religious.building","property_typePrivate.room.in.rental.unit","property_typePrivate.room.in.serviced.apartment","property_typePrivate.room.in.shepherd.s.hut","property_typePrivate.room.in.shipping.container","property_typePrivate.room.in.tiny.home","property_typePrivate.room.in.townhouse","property_typePrivate.room.in.treehouse","property_typePrivate.room.in.vacation.home","property_typePrivate.room.in.villa","property_typeRoom.in.aparthotel","property_typeRoom.in.bed.and.breakfast","property_typeRoom.in.boutique.hotel","property_typeRoom.in.hostel","property_typeRoom.in.hotel","property_typeRoom.in.serviced.apartment","property_typeShared.room","property_typeShared.room.in.bed.and.breakfast","property_typeShared.room.in.boutique.hotel","property_typeShared.room.in.bungalow","property_typeShared.room.in.condo","property_typeShared.room.in.guesthouse","property_typeShared.room.in.home","property_typeShared.room.in.hostel","property_typeShared.room.in.hotel","property_typeShared.room.in.rental.unit","property_typeShared.room.in.townhouse","property_typeShared.room.in.vacation.home","property_typeShepherd.s.hut","property_typeShipping.container","property_typeTent","property_typeTiny.home","property_typeTower","accommodates","bathrooms","bedrooms","beds","neighbourhood_cleansedBarnet","neighbourhood_cleansedBexley","neighbourhood_cleansedBrent","neighbourhood_cleansedBromley","neighbourhood_cleansedCamden","neighbourhood_cleansedCity.of.London","neighbourhood_cleansedCroydon","neighbourhood_cleansedEaling","neighbourhood_cleansedEnfield","neighbourhood_cleansedGreenwich","neighbourhood_cleansedHackney","neighbourhood_cleansedHammersmith.and.Fulham","neighbourhood_cleansedHaringey","neighbourhood_cleansedHarrow","neighbourhood_cleansedHavering","neighbourhood_cleansedHillingdon","neighbourhood_cleansedHounslow","neighbourhood_cleansedIslington","neighbourhood_cleansedKensington.and.Chelsea","neighbourhood_cleansedKingston.upon.Thames","neighbourhood_cleansedLambeth","neighbourhood_cleansedLewisham","neighbourhood_cleansedMerton","neighbourhood_cleansedNewham","neighbourhood_cleansedRedbridge","neighbourhood_cleansedRichmond.upon.Thames","neighbourhood_cleansedSouthwark","neighbourhood_cleansedSutton","neighbourhood_cleansedTower.Hamlets","neighbourhood_cleansedWaltham.Forest","neighbourhood_cleansedWandsworth","neighbourhood_cleansedWestminster","latitude","longitude","host_is_superhost","calculated_host_listings_count","host_has_profile_pic","host_identity_verified","number_of_reviews","availability_30","availability_365","host_years_of_experience"
"room_typeHotel.room",1,-0.0261342461410376,-0.00230223394933818,-0.000990960714223701,-0.000700593090070238,-0.000404440690658601,-0.000216173687865501,-0.000152856614317155,-0.000152856614317173,-0.000216173687865508,-0.000216173687865725,-0.00085128119762268,-0.000990960714223855,-0.000216173687865629,-0.012632897366301,-0.000917405718477157,-0.0017514110727951,-0.00207093064190003,-0.0120140433912389,-0.000216173687865675,-0.00215440198230637,-0.00124248221580181,-0.0320768520034676,-0.00616499917733988,-0.00371191756371081,-0.00107042202115542,-0.00063032751850708,-0.000305720826542346,-0.000592079792997119,-0.000216173687865348,-0.000152856614317079,-0.000152856614317177,-0.000954889891049646,-0.00291703201563035,-0.000264759808868787,-0.000954889891052753,-0.00040444069065846,-0.00107042202115498,-0.000216173687865358,-0.00778167802271743,-0.000717085831408717,-0.000152856614317099,-0.000305720826542282,-0.00174469900727465,-0.00230734095109244,-0.014344187959986,-0.000648607040138673,-0.000216173687865681,-0.000305720826542354,-0.00135949803697644,-0.000264759808870079,-0.000305720826542322,-0.0136040268350689,-0.00130678715246555,-0.000152856614317085,-0.000152856614317146,-0.000648607040140453,-0.0043413015810478,-0.000152856614317076,-0.00063032751850697,-0.000571998683397542,0.0440881410436419,0.3251907300356,0.12193626100954,0.342783966984373,0.0274110352059034,0.702684413273331,-0.000216173687865439,-0.000374436218435746,-0.00015285661431708,-0.000216173687865705,-0.000592079792997525,-0.000432368867195073,-0.00105943426017452,-0.00118460136882977,-0.000630327518507914,-0.00123302331932964,-0.000152856614317107,-0.000152856614317088,-0.000264759808869148,-0.000264759808870078,-0.000152856614317072,-0.00107042202115452,-0.000152856614317083,-0.0124299990556021,-0.0070702676599411,-0.0244044722358021,-0.0102953176295416,-0.00638725490865886,-0.00336228895833002,-0.00701293610929942,-0.00386300155392678,-0.00124221440240137,-0.00326924955833795,0.00105473336112242,-0.00618096842414629,0.0129194530554299,-0.00592705082165221,-0.00316236940065463,0.00101307081288922,-0.00595597342678651,-0.00337989663090292,-0.00329454911161936,-0.00417524701869314,-0.00451221523234274,0.0086278811754717,0.0463748611637181,-0.00320330397886201,-0.00842598283319487,-0.00626814867475426,-0.00482945733875307,-0.00100364014826887,-0.00421521173792169,-0.000714405302557273,-0.000639292162785144,-0.00284315798694428,-0.00867424320561243,-0.00547446633686952,-0.00221379962860321,0.00593271445422236,-0.00273961136047967,-0.00685447571779876,-0.0150509087116085,0.025004404073425,0.00909762201089784,0.00650755548432147,0.00982372981885796,-0.00243800237188292,0.0107468424631758,0.0172863818180036
"room_typePrivate.room",-0.0261342461410376,1,-0.0426641712232789,-0.0183641274160276,-0.0129831390772321,-0.00749494936469892,-0.00400605300590691,-0.00283268377990448,-0.00283268377990492,-0.00400605300590617,-0.00400605300591715,-0.0157756368699938,-0.0183641274160287,-0.00400605300591577,-0.234108308774607,-0.0170010326994443,-0.0324565198569022,-0.0383777415508164,-0.222639929567378,-0.00400605300591562,-0.0399246023991133,-0.0230252333878753,-0.594436680326836,-0.114247546635897,-0.0687879207714911,-0.0198366757664752,-0.0116810027860689,-0.00566550836150868,-0.0109722096980826,-0.00400605300590591,-0.0028326837799041,-0.00283268377990499,0.036537877767591,0.111617224384289,0.0101307612793421,0.0365378777676416,0.0154755062946094,0.0409585956823135,0.00827166342198274,0.297757891341612,0.02743855045755,0.00584890084422069,0.0116980924145705,0.0667591097850343,0.0882880240216858,0.548865572115214,0.0248182800697447,0.00827166342198741,0.0116980924145707,0.0520197915655624,0.0101307612793399,0.0116980924145695,0.520544069328359,0.0500028638826099,0.00584890084422081,0.00584890084422028,0.0248182800697453,0.16611543174501,0.00584890084422109,0.0241188330097397,0.0218869402359427,-0.00700560435850414,-0.00849861458152312,0.0620586966443404,-0.00895840056642338,0.12223157331815,-0.0183641274160458,-0.00400605300590583,-0.00693891728082825,-0.0028326837799041,-0.00400605300591697,-0.0109722096980809,-0.00801250428390028,-0.0196330545334529,-0.0219526063567031,-0.011681002786067,-0.0228499445216453,-0.00283268377990421,-0.00283268377990413,-0.00490643351945775,-0.00490643351945879,-0.00283268377990406,-0.0198366757664688,-0.00283268377990412,-0.494517110202187,-0.115947324679361,-0.31299199015639,-0.346830306497428,0.00797188116255103,0.0427210592156012,0.0265013685792487,0.0252682997976038,-0.0362218299088255,-0.0425892328175745,0.0436442720584494,0.033639216296297,0.0310887571615381,0.0310557594728227,-0.0218447934147247,-0.0338834625510176,0.0273564316944046,0.0363151213140094,0.0245896822473332,0.061625312444389,0.0279603914991059,-0.0244226165096728,-0.123369492891073,0.00656759029225205,0.0291226428267763,0.0335538143028895,0.0230680852915236,0.0351436720927461,0.0513108339591292,-0.00111646833563455,0.0290643770245327,0.0242957419020246,0.0197846533696768,0.0282665501988452,0.0101008695993744,-0.121524647884728,-0.00963387917509045,0.0527617767765029,0.0358519960073227,-0.143916885998709,-0.0542409599930481,-0.0196714301769552,0.142916398756009,0.114669853880499,0.0342081876821016,-0.00406238035079246
"room_typeShared.room",-0.00230223394933818,-0.0426641712232789,1,-0.00161774391191165,-0.00114371860551214,-0.000660249650317931,-0.000352903664536338,-0.000249538507085278,-0.000249538507085244,-0.000352903664536371,-0.000352903664537344,-0.00138971702410871,-0.00161774391191327,-0.000352903664537111,-0.0206232119102773,-0.0014976653408353,-0.00285917954122024,-0.00338079541381249,-0.0196129324550614,-0.000352903664537226,-0.0035170624230452,-0.00202835290181378,-0.0523654785675621,-0.0100643645535002,-0.00605970746775418,-0.0017474645392499,-0.00102901002122825,-0.000499089417760597,-0.000966570588256971,-0.000352903664535376,-0.000249538507085765,-0.000249538507085236,-0.0015588582732074,-0.00476205637258985,-0.000432220533841463,-0.00155885827320655,-0.000660249650318076,-0.00174746453924922,-0.000352903664535166,-0.0127035936592424,-0.0011706430148387,-0.000249538507085625,-0.000499089417759699,-0.00284822209057355,-0.00376673537380668,-0.0234168947471849,-0.0010588513503589,-0.000352903664537162,-0.000499089417761176,-0.00221938129435476,-0.000432220533842819,-0.000499089417760925,-0.0222085813030735,-0.00213333074633965,-0.000249538507085725,-0.000249538507085296,-0.00105885135036089,-0.00708717722280112,-0.000249538507085934,-0.00102901002122807,-0.000933788165777263,-0.00238222240332735,-0.000748665138692696,-0.0030701979331284,-0.000789168886083992,-0.00533705170507019,-0.00161774391190926,0.0938973590968281,0.162640386110424,0.0663949093276546,0.0938973590969094,0.257176206252532,0.187804053241503,0.46017662995729,0.514544305616186,0.273789515913729,0.53557689898908,0.0663949093276527,0.066394909327654,-0.000432220533842322,-0.000432220533842898,-0.000249538507085854,-0.00174746453924742,-0.000249538507085743,-0.0198420848144352,0.021696681658405,-0.0304647910948472,0.0483766034790079,0.00598293749001615,0.003673156407127,0.00809351361259129,-0.000976470850244303,0.0128322014749121,-0.00533705170507044,-0.00476504432606443,-0.00839768288747552,0.00129332297516503,0.00441626888210664,-0.00991884712159319,-0.00599595965208061,-0.000956201991612796,0.0157509440289471,-0.00226251574867912,-0.00187612181858931,0.00179466882073194,-0.0121656886708629,-0.00533505218310271,-0.0052293955102565,-0.00994587643196732,0.00480137161651768,0.00712535290950156,0.0110082745035932,0.00290723308299964,-0.00730506068425043,0.00928980667852472,-0.00103797554865985,-0.00535869299229497,0.00816601346773772,-0.00739555806115074,0.000738921901433557,0.00791034976280446,0.00542687867187694,-0.0213754518298549,-0.0130813703909993,-0.00648615086076912,-0.030665511984959,0.0115521731644464,0.0496265864808648,0.0160607984431424,-0.00808887345649746
"property_typeBoat",-0.000990960714223701,-0.0183641274160276,-0.00161774391191165,1,-0.00049229584444115,-0.000284194169421043,-0.000151901881023571,-0.00010740996034687,-0.000107409960346882,-0.000151901881023566,-0.000151901881023706,-0.000598182028884816,-0.000696332648053756,-0.000151901881023644,-0.00887694007382492,-0.000644646699026231,-0.00123068926208838,-0.00145521068303406,-0.0084420810314607,-0.000151901881023674,-0.00151386469289898,-0.000873072886820435,-0.0225399039298388,-0.00433204882978119,-0.00260830661538816,-0.000752168869892674,-0.000442921322515297,-0.000214825259625273,-0.000416045241953823,-0.000151901881023452,-0.000107409960346807,-0.000107409960346885,-0.00067098624283637,-0.00204975293041284,-0.000186042590955021,-0.000670986242837755,-0.000284194169421046,-0.000752168869892383,-0.000151901881023446,-0.00546806385571589,-0.000503885036712964,-0.000107409960346822,-0.000214825259625234,-0.00122597279827327,-0.00162133252244261,-0.0100794373005845,-0.000455766057447447,-0.00015190188102367,-0.000214825259625271,-0.000955298080464492,-0.000186042590955108,-0.000214825259625251,-0.00955933761481473,-0.000918258963507756,-0.000107409960346812,-0.000107409960346863,-0.000455766057447269,-0.00305056495433136,-0.000107409960346804,-0.000442921322515254,-0.000401934559238956,-0.00102539049731024,-0.000322251238094088,-0.00132151883934007,-0.000339685444749341,-0.0022972507077497,-0.000696332648054791,-0.000151901881023511,-0.000263110494461704,-0.000107409960346807,-0.000151901881023695,-0.000416045241953951,-0.000303818863763979,-0.000744447941519402,-0.000832400917819947,-0.000442921322515291,-0.000866426267700993,-0.000107409960346828,-0.000107409960346814,-0.000186042590955118,-0.000186042590955086,-0.000107409960346801,-0.000752168869891283,-0.00010740996034681,0.00188015033919611,-0.00580617165228013,0.000915575100421251,1.76562123807627e-06,-0.00448822446795031,-0.00236262804394283,-0.00492788089530688,-0.00271447098041301,0.00547897506086073,-0.00229725070774932,-0.00373427038189812,-0.000422608813860219,-0.00279155263367057,-0.00416484622908809,0.00475263009511866,-0.00550239759874207,-0.00418516969290989,-0.00237500068102259,-0.00231502830950752,0.00850781890762138,-0.00317066331311067,0.000204939013651199,-0.00485057063633534,-0.00225091177692721,-0.00592080680341069,-0.00440453037384111,-0.00339358439653966,-0.00447323503573784,-0.00296196358689758,0.0128984777880896,-0.00610446295508147,-0.0019978428019118,0.0269146158317468,-0.00384682216592401,-0.00297497666226889,0.00719294306225854,0.00382597513193865,-0.00333228720387616,0.00267235828558353,-0.00680513237756759,0.000901423706890809,-0.00798357853152547,0.00508725884762187,0.00397151540556853,0.00412186120787398,0.0108323346679992
"property_typeCamper.RV",-0.000700593090070238,-0.0129831390772321,-0.00114371860551214,-0.00049229584444115,1,-0.000200920650513011,-0.000107392156607498,-7.59370931093654e-05,-7.59370931093743e-05,-0.000107392156607488,-0.000107392156607584,-0.000422904954783075,-0.00049229584444122,-0.000107392156607543,-0.00627585209728104,-0.000455754720032617,-0.000870077270134978,-0.00102881025907095,-0.00596841383473801,-0.000107392156607562,-0.00107027768903755,-0.000617248315553083,-0.0159353450822366,-0.00306268798795871,-0.00184403030846369,-0.000531771144152304,-0.000313138163344973,-0.000151877960756406,-0.000294137211986011,-0.000107392156607408,-7.59370931093261e-05,-7.59370931093765e-05,-0.00047437634864411,-0.00144914194759311,-0.0001315290826478,-0.000474376348645077,-0.000200920650512973,-0.000531771144152088,-0.000107392156607399,-0.00386583211462428,-0.000356238516667559,-7.59370931093359e-05,-0.000151877960756412,-0.000866742807011423,-0.00114625569472661,-0.0071259980574768,-0.000322219181803152,-0.000107392156607558,-0.000151877960756403,-0.000675380188663816,-0.000131529082647862,-0.000151877960756392,-0.00675829604792293,-0.00064919413604863,-7.59370931093289e-05,-7.59370931093604e-05,-0.000322219181803028,-0.00215669975322054,-7.5937093109323e-05,-0.0003131381633449,-0.000284161189057714,-0.000724934386124606,-0.000227826378417179,-0.000934292302358873,-0.000240152078657572,-0.00162411884639484,-0.000492295844441723,-0.000107392156607447,-0.00018601483560248,-7.59370931093262e-05,-0.000107392156607578,-0.00029413721198617,-0.000214794989882959,-0.000526312573505234,-0.00058849389569355,-0.000313138163344983,-0.000612549264056582,-7.59370931093397e-05,-7.59370931093302e-05,-0.000131529082647865,-0.00013152908264784,-7.59370931093227e-05,-0.000531771144151365,-7.59370931093276e-05,-0.00610013692497364,-0.0153693231222643,-0.00986534131336234,-0.0061690678329195,-0.00317310162128189,-0.00167033955860645,-0.00348393155690879,-0.00191908678596149,-0.00500334271127386,-0.00162411884639475,0.00376335723835375,-0.00307062129321214,0.0150098049707503,0.00859334290612942,-0.00447435328644989,-0.0038901055119208,-0.00295884682968539,-0.00167908681156961,0.00856754502486917,0.00601488944283473,-0.00224160733742595,-0.00409622825755411,-0.00515852312598592,0.00889916023676387,-2.72157100535966e-05,0.00782742762739264,0.011645156484199,0.00222874112328486,-0.00209406002905539,0.0128996863416827,0.00377576694851647,0.0103888027222632,-0.00516305523102958,0.00350389854906928,-0.00418363387402096,-0.00433775020213174,-0.00760385185067031,0.0032346328770408,-0.0105504377169649,-0.00583299226388372,-0.00324499147500448,-0.004035399361806,-0.00779178649437572,0.0194707010883905,0.0145015196282193,-0.000607293653111847
"property_typeCasa.particular",-0.000404440690658601,-0.00749494936469892,-0.000660249650317931,-0.000284194169421043,-0.000200920650513011,1,-6.19956985094698e-05,-4.38372156664768e-05,-4.38372156664783e-05,-6.19956985094871e-05,-6.1995698509519e-05,-0.000244135967682501,-0.000284194169421066,-6.19956985095205e-05,-0.00362294460605533,-0.000263099588554156,-0.00050228107734419,-0.000593914980941385,-0.00344546563143839,-6.19956985095289e-05,-0.000617853435737462,-0.000356327144227537,-0.00919920858814268,-0.00176803862710819,-0.0010645279008898,-0.000306982600686794,-0.000180769432142415,-8.76766103106394e-05,-0.000169800500248109,-6.19956985093188e-05,-4.38372156665074e-05,-4.38372156664808e-05,-0.000273849543761037,-0.000836565444987034,-7.59295428143083e-05,-0.00027384954376138,-0.000115988136070907,-0.000306982600686717,-6.19956985092947e-05,-0.00223168031853683,-0.00020565054631991,-4.3837215666515e-05,-8.76766103104904e-05,-0.000500356147470416,-0.000661714269551582,-0.00411371967101338,-0.000186011752441312,-6.19956985095398e-05,-8.76766103105723e-05,-0.000389885703745059,-7.59295428143485e-05,-8.76766103106003e-05,-0.00390145144171165,-0.000374768932888866,-4.38372156665136e-05,-4.38372156664794e-05,-0.000186011752441259,-0.00124502674962006,-4.38372156664828e-05,-0.000180769432142272,-0.000164041508816267,-0.000418492514360452,-0.000131520363451317,-0.000539351343024159,-0.000138635784354689,-0.000937576686468058,-0.000284194169421368,-6.19956985093951e-05,-0.000107383258057041,-4.38372156665078e-05,-6.19956985095182e-05,-0.000169800500248213,-0.000123997560480781,-0.00030383145901414,-0.000339727697855826,-0.000180769432142751,-0.00035361446027578,-4.38372156665092e-05,-4.38372156665164e-05,-7.59295428143531e-05,-7.59295428143356e-05,-4.38372156664942e-05,-0.000306982600686612,-4.38372156665109e-05,0.00897743506752051,0.00260304292940298,0.00855332056491715,0.00543748863728623,-0.00183177857365932,-0.000964259131718075,-0.00201121550449169,-0.00110785675187223,0.00326102944685212,-0.000937576686468052,-0.00152406737288915,-0.0017726183917323,-0.00113931607879655,-0.00169979824749969,-0.00258296942844066,0.00545357060470678,0.0181813773586417,-0.000969308774770469,-0.000944832257175827,-0.00119740454043579,-0.00129404247998685,0.00498029354164623,-0.00297792925083699,-0.000918664383568346,-0.00241645824951025,-0.0017976205119524,-0.00138502323800363,-0.00182566093829098,-0.00120886588297304,-0.0012833030237049,-0.00249141381511572,-0.000815379369771652,0.00898963002605486,-0.00157000312050969,-0.00241514196679613,-0.00405832955902967,0.00702023564751677,0.00326392427889337,-0.00249996109722861,-0.00137816740124472,0.00260907530842009,0.00324304172074908,-0.00119699388166642,0.00417398376906981,0.0104610890956739,0.00205399243129256
"property_typeCastle",-0.000216173687865501,-0.00400605300590691,-0.000352903664536338,-0.000151901881023571,-0.000107392156607498,-6.19956985094698e-05,1,-2.34310068082668e-05,-2.34310068082659e-05,-3.31367221155133e-05,-3.31367221155546e-05,-0.000130490758455514,-0.000151901881023574,-3.31367221155331e-05,-0.0019364651344662,-0.000140626820315448,-0.000268469408105134,-0.000317447761003124,-0.00184160256167172,-3.31367221155459e-05,-0.000330242873301289,-0.000190456980797006,-0.00491698014533266,-0.000945017252558688,-0.000568990528119318,-0.000164082305350895,-9.66213234777445e-05,-4.68631782807933e-05,-9.07584256177295e-05,-3.31367221154952e-05,-2.34310068082601e-05,-2.34310068082662e-05,-0.00014637267506083,-0.000447144517254237,-4.0584366675294e-05,-0.000146372675061127,-6.19956985094669e-05,-0.000164082305350986,-3.31367221154965e-05,-0.00119283389564016,-0.000109920287538478,-2.34310068082595e-05,-4.68631782807887e-05,-0.000267440532426465,-0.000353686504017332,-0.00219878457500933,-9.9423345474882e-05,-3.31367221155488e-05,-4.68631782808056e-05,-0.000208394042367632,-4.0584366675278e-05,-4.68631782807953e-05,-0.00208532713364622,-0.000200314123161096,-2.34310068082598e-05,-2.34310068082654e-05,-9.9423345474859e-05,-0.0006654672246719,-2.34310068082621e-05,-9.66213234778163e-05,-8.76802427224047e-05,-0.000223684392452819,-7.02976793712198e-05,-0.000288283477824497,-7.41008742844658e-05,-0.000501135060469532,-0.000151901881023752,-3.31367221155065e-05,-5.73963882599634e-05,-2.34310068082602e-05,-3.31367221155502e-05,-9.07584256177892e-05,-6.62767386036303e-05,-0.000162398019046055,-0.000181584571017539,-9.66213234775956e-05,-0.000189007050294,-2.34310068082594e-05,-2.34310068082596e-05,-4.05843666752847e-05,-4.05843666752934e-05,-2.34310068082592e-05,-0.000164082305350996,-2.34310068082601e-05,0.00440546042172671,0.007831666990163,0.00584105010204493,0.00471003536296487,-0.000979086275851198,-0.000515396836607347,-0.00107499537691909,-0.00059214981383159,-0.00154382202861993,-0.000501135060469524,-0.000814614533506264,-0.000947465138325163,-0.000608964834860854,-0.000908542746256045,-0.00138059804536187,-0.00120032364951809,-0.000912976219818145,-0.000518095872551631,-0.00050501316550345,-0.000640013137527095,-0.000691666149361369,-0.0012639244967229,-0.00159170420589081,-0.000491026428086116,-0.00129159776311841,-0.000960828780155433,-0.000740295395721485,-0.000975816397648064,-0.000646139229045106,-0.00068592590629463,-0.00133166153864587,-0.00043582055278886,-0.00159310262371274,-0.00083916720636499,-0.00129089420955499,0.0152761616836842,0.00076015563869452,-0.00152224921269742,-0.00325542324380972,-0.00140893986132497,0.00139455164716774,0.00173340691198656,-0.0011825031272983,-4.3383030808016e-05,-0.00362625755926011,0.0053191089029438
"property_typeCave",-0.000152856614317155,-0.00283268377990448,-0.000249538507085278,-0.00010740996034687,-7.59370931093654e-05,-4.38372156664768e-05,-2.34310068082668e-05,1,-1.65680865516949e-05,-2.34310068082678e-05,-2.34310068082822e-05,-9.22701358067789e-05,-0.000107409960346872,-2.34310068082848e-05,-0.00136927628482692,-9.94373545080582e-05,-0.000189834966391249,-0.00022446760495528,-0.00130219887200244,-2.34310068082702e-05,-0.00023351504067713,-0.00013467230700052,-0.00347680120139807,-0.000668222571968532,-0.000402333727872447,-0.000116022749636893,-6.8321027056789e-05,-3.31369966385584e-05,-6.41753665659844e-05,-2.34310068082448e-05,-1.65680865516857e-05,-1.65680865516951e-05,-0.000103500253704462,-0.000316176301070503,-2.86972431540658e-05,-0.000103500253704561,-4.38372156665116e-05,-0.000116022749636938,-2.34310068082481e-05,-0.000843453949140087,-7.77247368251388e-05,-1.65680865516878e-05,-3.31369966385418e-05,-0.000189107447449017,-0.000250092053605705,-0.00155476260347661,-7.03023393987063e-05,-2.34310068082657e-05,-3.31369966385645e-05,-0.000147355619801775,-2.8697243154081e-05,-3.31369966385557e-05,-0.00147453674191322,-0.000141642301469047,-1.65680865516863e-05,-1.65680865516929e-05,-7.03023393986677e-05,-0.000470552489096029,-1.65680865516878e-05,-6.8321027056772e-05,-6.19987805980547e-05,-0.000158167440466841,-4.97075540003897e-05,-0.000203845513387451,-5.23967966357394e-05,-0.000354353064035582,-0.000107409960346998,-2.3431006808259e-05,-4.05850391418082e-05,-1.65680865516857e-05,-2.34310068082802e-05,-6.41753665660125e-05,-4.68643430704233e-05,-0.000114831789235274,-0.000128398617852562,-6.83210270567593e-05,-0.000133647059802946,-1.65680865516887e-05,-1.65680865516866e-05,-2.86972431540753e-05,-2.86972431540743e-05,-1.6568086551685e-05,-0.000116022749636852,-1.6568086551686e-05,-0.00272032706173263,-0.0020521712308218,-0.00634087004998562,-0.0026213728900013,-0.000692312809800305,-0.000364437579113051,-0.000760130223733774,-0.000418709680184616,-0.00109163798209417,-0.00035435306403555,-0.000576014688905468,-0.000669953474253895,-0.000430599597084048,-0.000642431414879788,-0.000976222152800915,-0.000848749961022674,-0.000645566328128534,-0.000366346069921332,-0.00035709527568591,-0.000452553880571064,-0.000489077772938555,-0.000893722178814853,-0.00112549551385869,-0.000347205240741911,-0.000913289971038653,-0.000679402917732983,-0.000523463557947473,-0.000690000675903219,-0.000456885645540883,-0.000485018841764726,0.017595316924236,-0.000308169115338999,-0.00112648433639084,-0.000593375906556128,-0.000912792487663996,-0.00153382814960166,-0.00158707420409617,0.00154528634808229,-0.00230191278194933,-0.00130581912086585,0.000986088757522172,0.00122569362819093,-0.00175609859306593,-0.00146344984814579,-0.00477765166314898,-0.00643977601690007
"property_typeCycladic.home",-0.000152856614317173,-0.00283268377990492,-0.000249538507085244,-0.000107409960346882,-7.59370931093743e-05,-4.38372156664783e-05,-2.34310068082659e-05,-1.65680865516949e-05,1,-2.34310068082669e-05,-2.34310068082833e-05,-9.22701358067897e-05,-0.00010740996034688,-2.34310068082859e-05,-0.00136927628482702,-9.94373545080737e-05,-0.000189834966391243,-0.000224467604955317,-0.00130219887200242,-2.34310068082714e-05,-0.000233515040677154,-0.000134672307000518,-0.00347680120139791,-0.000668222571968478,-0.000402333727872506,-0.000116022749636905,-6.83210270567787e-05,-3.313699663856e-05,-6.41753665660014e-05,-2.3431006808246e-05,-1.65680865516865e-05,-1.65680865516865e-05,-0.000103500253704454,-0.000316176301070585,-2.86972431540666e-05,-0.00010350025370455,-4.38372156665093e-05,-0.000116022749636936,-2.34310068082488e-05,-0.000843453949140207,-7.77247368251356e-05,-1.65680865516887e-05,-3.31369966385431e-05,-0.000189107447448691,-0.000250092053605737,-0.00155476260347654,-7.03023393986511e-05,-2.34310068082669e-05,-3.31369966385424e-05,-0.000147355619801827,-2.86972431540861e-05,-3.31369966385574e-05,-0.00147453674191296,-0.000141642301469067,-1.65680865516871e-05,-1.65680865516937e-05,-7.03023393986816e-05,-0.000470552489095996,-1.65680865516769e-05,-6.83210270567618e-05,-6.19987805980461e-05,-0.000158167440466877,-4.97075540003973e-05,-0.000203845513387456,-5.23967966357518e-05,-0.000354353064035645,-0.00010740996034701,-2.34310068082571e-05,-4.05850391418087e-05,-1.65680865516865e-05,-2.34310068082813e-05,-6.41753665660298e-05,-4.68643430704272e-05,-0.000114831789235282,-0.000128398617852606,-6.83210270567515e-05,-0.00013364705980294,-1.65680865516895e-05,-1.65680865516874e-05,-2.86972431540758e-05,-2.86972431540778e-05,-1.65680865516858e-05,-0.000116022749636845,-1.65680865516869e-05,0.00506024919718904,-0.00205217123082205,-0.00215243726154065,-0.00262137289000143,-0.000692312809800414,-0.00036443757911314,-0.000760130223734012,-0.00041870968018474,-0.00109163798209433,-0.000354353064035579,-0.000576014688905592,-0.000669953474253811,-0.000430599597084099,-0.000642431414879938,-0.000976222152801158,-0.000848749961022547,-0.000645566328128463,-0.00036634606992134,-0.000357095275685895,-0.0004525538805711,-0.000489077772938592,-0.000893722178815077,-0.00112549551385895,-0.000347205240741899,0.0181411020344872,-0.000679402917732955,-0.000523463557947634,-0.000690000675903336,-0.000456885645540943,-0.000485018841764745,-0.000941619103710016,-0.000308169115339005,-0.00112648433639068,-0.000593375906556017,-0.0009127924876642,-0.0015338281496015,-0.00317838227266383,0.00028577656904163,-0.00230191278195003,0.00511747708852361,0.000986088757520899,0.00122569362819132,-0.00153531070352339,-0.0047383610870001,0.00308530564196823,0.00010803540501889
